sample_id,true_label,pred_label,pred_prob,latency_ms,cpu_usage_percent,ram_usage_mb
290,0,1,0.5399066747106199,4.336799960583448,0.0,141.83984375
291,0,1,0.5070983717242694,3.7752999924123287,0.0,141.83984375
292,0,0,0.3953073707565074,4.145899903960526,0.0,141.83984375
293,0,0,0.40358661608103163,5.212499992921948,104.2,141.83984375
294,1,1,0.6100974194904991,4.472499946132302,0.0,141.83984375
295,1,1,0.5135079067954156,4.794900072738528,0.0,141.83984375
296,1,1,0.5298965307879715,7.491900003515184,0.0,141.83984375
297,1,1,0.5803132576047629,4.667000030167401,0.0,141.83984375
298,1,1,0.6381771562901399,6.568099954165518,0.0,141.83984375
299,0,1,0.5099471864320575,4.470099927857518,0.0,141.83984375
300,0,0,0.3865998336686097,3.8120999233797193,0.0,141.83984375
301,0,1,0.5355347135527293,4.096199991181493,0.0,141.83984375
302,0,0,0.2660842721117518,5.3409000393003225,0.0,141.83984375
303,0,0,0.46015979111264516,4.053900018334389,0.0,141.83984375
304,1,1,0.6486280420987042,3.802600083872676,0.0,141.83984375
305,1,1,0.5775331683017227,4.296400002203882,0.0,141.83984375
306,0,0,0.3747874315134114,7.404500036500394,0.0,141.83984375
307,1,1,0.6225693855680872,3.928899997845292,0.0,141.83984375
308,0,1,0.5342028156842539,3.820099984295666,0.0,141.83984375
309,1,1,0.7658762728654469,5.994400009512901,0.0,141.83984375
310,0,0,0.4666605689574184,4.257299937307835,0.0,141.83984375
311,1,0,0.4649284700899231,4.851600038819015,0.0,141.83984375
312,1,1,0.5025092395881254,5.760300089605153,0.0,141.83984375
313,0,0,0.4550354683424597,4.349699942395091,0.0,141.83984375
314,1,1,0.6394078346249754,3.8041999796405435,0.0,141.83984375
315,1,1,0.6452518283357928,4.221600014716387,0.0,141.83984375
316,0,0,0.432394279661524,4.926900030113757,0.0,141.83984375
317,1,0,0.48872828137535906,4.03129996266216,0.0,141.83984375
318,0,0,0.37143026416276687,3.8846000097692013,0.0,141.83984375
319,0,0,0.44329801943837355,4.028300056234002,0.0,141.83984375
320,1,1,0.5711459396967048,6.411300040781498,0.0,141.83984375
321,0,1,0.6445961548319887,3.7966000381857157,0.0,141.83984375
322,1,1,0.5714034806371875,4.052500007674098,0.0,141.83984375
323,0,0,0.3774895396493878,4.756899899803102,0.0,141.83984375
324,1,1,0.5144774445828908,6.266299984417856,0.0,141.83984375
325,1,1,0.5966804253959032,5.272899987176061,0.0,141.83984375
326,1,1,0.5666803732617094,6.37540000025183,0.0,141.83984375
327,0,1,0.503081991841748,3.947500023059547,0.0,141.83984375
328,1,1,0.6147833369811465,4.179300041869283,0.0,141.83984375
329,1,1,0.6193145556841162,3.8140000542625785,0.0,141.83984375
330,1,1,0.5791574109764568,4.857299965806305,0.0,141.83984375
331,1,1,0.5812370597440049,4.0062000043690205,0.0,141.83984375
332,1,1,0.6356657388158781,4.190500010736287,0.0,141.83984375
333,1,1,0.5022074617867301,4.59889997728169,0.0,141.83984375
334,0,0,0.39865973133157934,4.574799910187721,0.0,141.83984375
335,1,1,0.6064098755904246,3.7717000814154744,0.0,141.83984375
336,1,1,0.7211774200490975,4.447199986316264,0.0,141.83984375
337,1,1,0.5539731546272989,4.768400103785098,0.0,141.83984375
338,0,1,0.6155478474232203,3.8834000006318092,0.0,141.83984375
339,1,1,0.5671372929358329,3.9425999857485294,0.0,141.83984375
340,0,0,0.41934659117386,4.021800006739795,0.0,141.83984375
341,1,1,0.5475327509246812,5.244400002993643,0.0,141.83984375
342,0,1,0.5917259346257969,3.893999964930117,0.0,141.83984375
343,0,1,0.5804746706815113,4.520000074990094,0.0,141.83984375
344,0,0,0.4726962491626926,4.236700013279915,0.0,141.83984375
345,0,0,0.40915728314734057,4.5918000396341085,208.3,141.83984375
346,1,1,0.6455648138601483,3.931000013835728,0.0,141.83984375
347,1,1,0.6217520268604486,4.367899964563549,0.0,141.83984375
348,0,1,0.5338352636390823,4.935499979183078,0.0,141.83984375
349,1,1,0.5505486627170153,4.4250000501051545,0.0,141.83984375
350,1,1,0.7093340787366562,4.029400064609945,0.0,141.83984375
351,1,1,0.5663676154254309,4.127599997445941,0.0,141.83984375
352,0,0,0.4263277777465341,4.948899964801967,97.7,141.83984375
353,0,0,0.3711486634540814,3.8528000004589558,0.0,141.83984375
354,1,1,0.523277951574801,4.204199998639524,0.0,141.83984375
355,1,1,0.5541527342838138,3.872400033287704,0.0,141.83984375
356,0,1,0.5230233036354612,5.501999985426664,104.2,141.83984375
357,1,1,0.5591528873195776,3.8790000835433602,0.0,141.83984375
358,1,1,0.5576886504593148,4.379599937237799,0.0,141.83984375
359,0,0,0.4790116819800597,4.730700049549341,0.0,141.83984375
360,0,0,0.4501051307690405,4.1452000150457025,97.7,141.83984375
361,1,1,0.5161276368659774,3.859299933537841,0.0,141.83984375
362,1,1,0.5980725472837904,4.1877999901771545,0.0,141.83984375
363,0,1,0.5581687392327981,6.34269998408854,0.0,141.83984375
364,0,0,0.41814740303127984,4.791900049895048,0.0,141.83984375
365,0,0,0.38322150275352906,5.005800048820674,0.0,141.83984375
366,1,1,0.5517919184880531,5.4194999393075705,0.0,141.83984375
367,0,0,0.4448076095326643,3.9117999840527773,0.0,141.83984375
368,1,1,0.5725905938580205,4.356599994935095,0.0,141.83984375
369,1,0,0.43671030412684686,3.9383999537676573,0.0,141.83984375
370,0,0,0.3791937570978897,5.8527999790385365,0.0,141.83984375
371,1,1,0.5792578375705718,3.7881999742239714,0.0,141.83984375
372,1,1,0.5822494064583056,4.0781000861898065,0.0,141.83984375
373,0,1,0.5185030638610013,5.2912000101059675,0.0,141.83984375
374,1,1,0.5991140117546071,3.9431999903172255,0.0,141.83984375
375,0,1,0.5995942615918944,3.932700026780367,0.0,141.83984375
376,1,0,0.4435832105957306,3.937200061045587,0.0,141.83984375
377,1,0,0.41893636287838765,5.263299914076924,0.0,141.83984375
378,0,0,0.25719770871311487,4.904399975202978,0.0,141.83984375
379,1,1,0.5996055270695232,5.1324000814929605,0.0,141.83984375
380,1,1,0.6611460753541305,6.688299938105047,0.0,141.83984375
381,0,1,0.5063998341133235,5.128099932335317,0.0,141.83984375
382,1,1,0.6688384022768066,7.050400017760694,104.2,141.83984375
383,0,0,0.4359041759293817,4.618800012394786,0.0,141.83984375
384,1,1,0.5314379333129027,3.7625000113621354,0.0,141.83984375
385,0,0,0.36356867086428063,3.970300080254674,0.0,141.83984375
386,1,1,0.6395772977955734,3.7456999998539686,0.0,141.83984375
387,1,1,0.5271467700861241,5.77400007750839,0.0,141.83984375
388,0,1,0.5419819163365667,5.2893999963998795,0.0,141.83984375
389,0,0,0.33847254992283193,4.544000024907291,0.0,141.83984375
